item,itemLabel,startDate,endDate
,Ubaldo Aíta,2020-02-15,
,Rodrigo Albernaz,2020-02-15,
,Jorge Alvear,2020-02-15,
Q5878192,Gerardo Amarilla,2020-02-15,2020-08-26
,Virginia Fros,2020-08-26,
,Sebastián Andújar,2020-02-15,
,Eduardo Antonini,2020-02-15,
,Rubén Bacigalupe,2020-02-15,
,Gabriela Barreiro,2020-02-15,
Q1553996,Guillermo Besozzi,2020-02-15,2020-11-18
,María Fajardo,2020-11-18,
,Rodrigo Blás,2020-02-15,
Q20994775,Cecilia Bottino,2020-02-15,
,Wilman Caballero,2020-02-15,
Q5798178,Daniel Caggiani,2020-02-15,
,Cecilia Cairo,2020-02-15,
,Sebastián Cal,2020-02-15,
,Nazmi Camargo,2020-02-15,
,Elsa Capillera,2020-02-15,
Q28517183,Felipe Carballo,2020-02-15,
Q5878631,Germán Cardoso,2020-02-15,2020-03-01
,Eduardo Elinger,2020-03-01,2021-08-23
Q5878631,Germán Cardoso,2021-08-23,
Q678225,Armando Castaingdebat,2020-02-15,2020-03-01
,Laura Burgoa,2020-03-01,2021-05-04
Q678225,Armando Castaingdebat,2021-05-04,
,Walter Cervini,2020-02-15,
Q29052505,Gonzalo Civila,2020-02-15,
,Mario Colman,2020-02-15,
,Álvaro Dastugue,2020-02-15,
,Alfredo de Mattos,2020-02-15,
Q67906751,Bettiana Díaz,2020-02-15,
,Valentina dos Santos,2020-02-15,
,Diego Echeverría,2020-02-15,
,Solís Echeverría,2020-02-15,2020-02-15
,Rafael Menéndez,2020-02-15,
Q1042871,Carlos Enciso,2020-02-15,2020-07-01
,Álvaro Rodríguez,2020-07-01,
,Omar Estévez,2020-02-15,
,Lucía Etcheverry,2020-02-15,
,Zulimar Ferreira,2020-02-15,
Q106512605,Luis Alfredo Fratti,2020-02-15,
Q20859060,Lilián Galán,2020-02-15,
,Mario García,2020-02-15,2020-11-18
,Alexandra Inzaurralde,2020-11-18,
,Daniel Gerhard,2020-02-15,
,Gabriel Gianoli,2020-02-15,
Q6110710,Rodrigo Goñi,2020-02-15,
,Claudia Hugo,2020-02-15,
Q817770,Benjamín Irazábal,2020-02-15,2021-06-08
,Miguel Irrazábal,2021-06-08,
,Pedro Irigoin,2020-02-15,2020-11-18
,Óscar Amigo,2020-11-18,
Q2023116,Omar Lafluf,2020-02-15,2020-11-18
,Eduardo Lorenzo,2020-11-18,
,Nelson Larzábal,2020-02-15,
Q41777347,Martín Lema,2020-02-15,2021-05-04
,Fernanda Araújo,2021-05-04,
,Álvaro Lima,2020-02-15,
,Nicolás Lorenzo,2020-02-15,
Q77677012,Eduardo Lust,2020-02-15,
Q44090224,Cristina Lustemberg,2020-02-15,
Q5938798,José Carlos Mahía,2020-02-15,2020-02-15
,Luis Enrique Gallo,2020-02-15,2020-02-29
Q5938798,José Carlos Mahía,2020-03-13,2020-06-25
,Luis Enrique Gallo,2020-03-13,2020-06-25
Q5938798,José Carlos Mahía,2020-06-25,2020-10-13
,Luis Enrique Gallo,2020-10-13,2020-10-15
Q5938798,José Carlos Mahía,2020-10-16,
,Enzo Malán,2020-02-15,
,Verónica Mato,2020-02-15,
,Martín Melazzi,2020-02-15,
,Constante Mendiondo,2020-02-15,
,Nicolás Mesa,2020-02-15,
,Sergio Mier,2020-02-15,
,Orquídea Minetti,2020-02-15,
Q91168243,Christian Morel,2020-02-15,2020-11-18
,Carmen Tort,2020-11-18,
,Juan Carlos Moreno,2020-02-15,
Q5883126,Gonzalo Mujica,2020-02-15,
Q30904782,Amín Niffouri,2020-02-15,2020-03-01
,Alfonso Lereté,2020-03-01,
Q100734728,Gerardo Núñez,2020-02-15,
Q26727956,Álvaro Delgado,2020-02-15,2020-02-15
,Juan José Olaizola,2020-02-15,2020-03-01
,Pedro Jisdonián,2020-03-01,
Q459151,Ana Olivera,2020-02-15,
,Nicolás Olivera,2020-02-15,2020-11-18
,Nancy Núñez,2020-11-18,
,Gustavo Olmos,2020-02-15,
Q1312690,Marne Osorio,2020-02-15,
,Gabriel Otero,2020-02-15,
Q3824716,Ope Pasquet,2020-02-15,
Q9001524,Gustavo Penadés,2020-02-15,2020-03-01
Q99438633,Andrés Abt,2020-03-01,2020-11-18
,Daniel Martínez,2020-11-18,
Q5798595,Daniel Peña Fernández,2020-02-15,
Q98741063,Susana Pereyra,2020-02-15,
,Silvana Pérez Bonavita,2020-02-15,
,Álvaro Perrone,2020-02-15,
Q5923545,Iván Posada,2020-02-15,
,Javier Radiccioni,2020-02-15,
,Nibia Reisch,2020-02-15,
Q20994989,Carlos Rodríguez Gálvez,2020-02-15,
,Conrado Rodríguez,2020-02-15,
Q96625454,Juan Martín Rodríguez,2020-02-15,
Q82281686,María Eugenia Roselló,2020-02-15,
,Federico Ruiz,2020-02-15,
Q1803805,Sebastián Sabini,2020-02-15,2022-02-28
,Agustín Mazzini,2022-03-01,
Q5665525,Alejandro Sánchez,2020-02-15,2020-10-20
,Sebastián Valdomir,2020-10-20,
Q978589,Dardo Sánchez Cal,2020-02-15,
Q106163348,Felipe Schipani,2020-02-15,
,Héctor Martín Sodano,2020-02-15,
,Carlos Testa,2020-02-15,
Q6002905,Martín Tierno,2020-02-15,
,Gabriel Tinaglini,2020-02-15,
,Mariano Tucci,2020-02-15,
Q108528171,Alejo Umpiérrez,2020-02-15,2020-11-18
,Milton Corbo,2020-11-18,
,Javier Umpiérrez,2020-02-15,
Q5752037,Carlos Varela Nestier,2020-02-15,
Q18396777,César Vega,2020-02-15,
,Pablo Viana,2020-02-15,
,Nicolás Viera,2020-02-15,
,Álvaro Viviano,2020-02-15,
Q76823304,Gustavo Zubía,2020-02-15,
